text,label
I usually notice chances to be the steady person people can count on around classes or clubs.,Reliable
I usually notice chances to complete the small responsibilities that keep things running around classes or clubs.,Reliable
I usually notice chances to follow through after the excitement fades around classes or clubs.,Reliable
I usually notice chances to do what I signed up for without disappearing around classes or clubs.,Reliable
Iâ€™m into situations where I can show up when I said I would and finish my part.,Reliable
Iâ€™m into situations where I can keep my promises even when the task is boring.,Reliable
Iâ€™m into situations where I can send the update before someone has to remind me.,Reliable
Iâ€™m into situations where I can be the steady person people can count on.,Reliable
Iâ€™m into situations where I can complete the small responsibilities that keep things running.,Reliable
Iâ€™m into situations where I can follow through after the excitement fades.,Reliable
Iâ€™m into situations where I can do what I signed up for without disappearing.,Reliable
"On a good weekend, Iâ€™ll find some reason to show up when I said I would and finish my part.",Reliable
"On a good weekend, Iâ€™ll find some reason to keep my promises even when the task is boring.",Reliable
"On a good weekend, Iâ€™ll find some reason to send the update before someone has to remind me.",Reliable
"On a good weekend, Iâ€™ll find some reason to be the steady person people can count on.",Reliable
"On a good weekend, Iâ€™ll find some reason to complete the small responsibilities that keep things running.",Reliable
"On a good weekend, Iâ€™ll find some reason to follow through after the excitement fades.",Reliable
"On a good weekend, Iâ€™ll find some reason to do what I signed up for without disappearing.",Reliable
I like being the person who can show up when I said I would and finish my part without making it a big deal.,Reliable
I like being the person who can keep my promises even when the task is boring without making it a big deal.,Reliable
I like being the person who can send the update before someone has to remind me without making it a big deal.,Reliable
I like being the person who can be the steady person people can count on without making it a big deal.,Reliable
I like being the person who can complete the small responsibilities that keep things running without making it a big deal.,Reliable
I like being the person who can follow through after the excitement fades without making it a big deal.,Reliable
I like being the person who can do what I signed up for without disappearing without making it a big deal.,Reliable
I opened the club room every Tuesday morning without needing a reminder.,Reliable
I opened the club room every Tuesday morning even when the task was boring.,Reliable
I opened the club room every Tuesday morning because people were counting on it.,Reliable
I submitted my section of the report early without needing a reminder.,Reliable
I submitted my section of the report early even when the task was boring.,Reliable
I submitted my section of the report early because people were counting on it.,Reliable
I covered the front table for the full shift without needing a reminder.,Reliable
I covered the front table for the full shift even when the task was boring.,Reliable
I covered the front table for the full shift because people were counting on it.,Reliable
I sent the weekly meeting reminder without needing a reminder.,Reliable
I sent the weekly meeting reminder even when the task was boring.,Reliable
I sent the weekly meeting reminder because people were counting on it.,Reliable
I turned in the equipment keys after practice without needing a reminder.,Reliable
I turned in the equipment keys after practice even when the task was boring.,Reliable
I turned in the equipment keys after practice because people were counting on it.,Reliable
I showed up for every volunteer training without needing a reminder.,Reliable
I showed up for every volunteer training even when the task was boring.,Reliable
I showed up for every volunteer training because people were counting on it.,Reliable
I finished the data entry before the deadline without needing a reminder.,Reliable
I finished the data entry before the deadline even when the task was boring.,Reliable
I finished the data entry before the deadline because people were counting on it.,Reliable
I checked the attendance sheet after each meeting without needing a reminder.,Reliable
I checked the attendance sheet after each meeting even when the task was boring.,Reliable
I checked the attendance sheet after each meeting because people were counting on it.,Reliable
I brought the speaker to rehearsal every week without needing a reminder.,Reliable
I brought the speaker to rehearsal every week even when the task was boring.,Reliable
I brought the speaker to rehearsal every week because people were counting on it.,Reliable
I closed the fundraiser table after everyone left without needing a reminder.,Reliable
I closed the fundraiser table after everyone left even when the task was boring.,Reliable
I closed the fundraiser table after everyone left because people were counting on it.,Reliable
Iâ€™m the kind of student who likes to try the scary option before I talk myself out of it.,Bold
Iâ€™m the kind of student who likes to ask the question everyone is avoiding.,Bold
Iâ€™m the kind of student who likes to walk into new rooms even when I feel nervous.,Bold
Iâ€™m the kind of student who likes to take a shot at opportunities that seem slightly out of reach.,Bold
Iâ€™m the kind of student who likes to say yes to hard challenges before I feel fully ready.,Bold
Iâ€™m the kind of student who likes to put my work in public and learn from the reaction.,Bold
Iâ€™m the kind of student who likes to make the first move when waiting feels safer.,Bold
I get weirdly motivated when I can try the scary option before I talk myself out of it.,Bold
I get weirdly motivated when I can ask the question everyone is avoiding.,Bold
I get weirdly motivated when I can walk into new rooms even when I feel nervous.,Bold
I get weirdly motivated when I can take a shot at opportunities that seem slightly out of reach.,Bold
I get weirdly motivated when I can say yes to hard challenges before I feel fully ready.,Bold
I get weirdly motivated when I can put my work in public and learn from the reaction.,Bold
I get weirdly motivated when I can make the first move when waiting feels safer.,Bold
My friends know Iâ€™ll probably try the scary option before I talk myself out of it before I call it done.,Bold
My friends know Iâ€™ll probably ask the question everyone is avoiding before I call it done.,Bold
My friends know Iâ€™ll probably walk into new rooms even when I feel nervous before I call it done.,Bold
My friends know Iâ€™ll probably take a shot at opportunities that seem slightly out of reach before I call it done.,Bold
My friends know Iâ€™ll probably say yes to hard challenges before I feel fully ready before I call it done.,Bold
My friends know Iâ€™ll probably put my work in public and learn from the reaction before I call it done.,Bold
My friends know Iâ€™ll probably make the first move when waiting feels safer before I call it done.,Bold
I feel most useful on campus when I can try the scary option before I talk myself out of it.,Bold
I feel most useful on campus when I can ask the question everyone is avoiding.,Bold
I feel most useful on campus when I can walk into new rooms even when I feel nervous.,Bold
I feel most useful on campus when I can take a shot at opportunities that seem slightly out of reach.,Bold
I feel most useful on campus when I can say yes to hard challenges before I feel fully ready.,Bold
I feel most useful on campus when I can put my work in public and learn from the reaction.,Bold
I feel most useful on campus when I can make the first move when waiting feels safer.,Bold
Give me a free afternoon and Iâ€™ll usually try the scary option before I talk myself out of it.,Bold
Give me a free afternoon and Iâ€™ll usually ask the question everyone is avoiding.,Bold
Give me a free afternoon and Iâ€™ll usually walk into new rooms even when I feel nervous.,Bold
Give me a free afternoon and Iâ€™ll usually take a shot at opportunities that seem slightly out of reach.,Bold
Give me a free afternoon and Iâ€™ll usually say yes to hard challenges before I feel fully ready.,Bold
Give me a free afternoon and Iâ€™ll usually put my work in public and learn from the reaction.,Bold
Give me a free afternoon and Iâ€™ll usually make the first move when waiting feels safer.,Bold
Iâ€™m happiest in college when I get to try the scary option before I talk myself out of it.,Bold
Iâ€™m happiest in college when I get to ask the question everyone is avoiding.,Bold
Iâ€™m happiest in college when I get to walk into new rooms even when I feel nervous.,Bold
Iâ€™m happiest in college when I get to take a shot at opportunities that seem slightly out of reach.,Bold
Iâ€™m happiest in college when I get to say yes to hard challenges before I feel fully ready.,Bold
Iâ€™m happiest in college when I get to put my work in public and learn from the reaction.,Bold
Iâ€™m happiest in college when I get to make the first move when waiting feels safer.,Bold
I usually notice chances to try the scary option before I talk myself out of it around classes or clubs.,Bold
I usually notice chances to ask the question everyone is avoiding around classes or clubs.,Bold
I usually notice chances to walk into new rooms even when I feel nervous around classes or clubs.,Bold
I usually notice chances to take a shot at opportunities that seem slightly out of reach around classes or clubs.,Bold
I usually notice chances to say yes to hard challenges before I feel fully ready around classes or clubs.,Bold
I usually notice chances to put my work in public and learn from the reaction around classes or clubs.,Bold
I usually notice chances to make the first move when waiting feels safer around classes or clubs.,Bold
Iâ€™m into situations where I can try the scary option before I talk myself out of it.,Bold
Iâ€™m into situations where I can ask the question everyone is avoiding.,Bold
Iâ€™m into situations where I can walk into new rooms even when I feel nervous.,Bold
Iâ€™m into situations where I can take a shot at opportunities that seem slightly out of reach.,Bold
Iâ€™m into situations where I can say yes to hard challenges before I feel fully ready.,Bold
Iâ€™m into situations where I can put my work in public and learn from the reaction.,Bold
Iâ€™m into situations where I can make the first move when waiting feels safer.,Bold
"On a good weekend, Iâ€™ll find some reason to try the scary option before I talk myself out of it.",Bold
"On a good weekend, Iâ€™ll find some reason to ask the question everyone is avoiding.",Bold
"On a good weekend, Iâ€™ll find some reason to walk into new rooms even when I feel nervous.",Bold
"On a good weekend, Iâ€™ll find some reason to take a shot at opportunities that seem slightly out of reach.",Bold
"On a good weekend, Iâ€™ll find some reason to say yes to hard challenges before I feel fully ready.",Bold
"On a good weekend, Iâ€™ll find some reason to put my work in public and learn from the reaction.",Bold
"On a good weekend, Iâ€™ll find some reason to make the first move when waiting feels safer.",Bold
I like being the person who can try the scary option before I talk myself out of it without making it a big deal.,Bold
I like being the person who can ask the question everyone is avoiding without making it a big deal.,Bold
I like being the person who can walk into new rooms even when I feel nervous without making it a big deal.,Bold
I like being the person who can take a shot at opportunities that seem slightly out of reach without making it a big deal.,Bold
I like being the person who can say yes to hard challenges before I feel fully ready without making it a big deal.,Bold
I like being the person who can put my work in public and learn from the reaction without making it a big deal.,Bold
I like being the person who can make the first move when waiting feels safer without making it a big deal.,Bold
I asked a visiting speaker a hard question even though I was nervous.,Bold
I asked a visiting speaker a hard question before I felt fully ready.,Bold
I asked a visiting speaker a hard question when everyone else stayed quiet.,Bold
I auditioned for the campus musical even though I was nervous.,Bold
I auditioned for the campus musical before I felt fully ready.,Bold
I auditioned for the campus musical when everyone else stayed quiet.,Bold
I pitched a new event idea to student government even though I was nervous.,Bold
I pitched a new event idea to student government before I felt fully ready.,Bold
I pitched a new event idea to student government when everyone else stayed quiet.,Bold
I introduced myself at the career fair first even though I was nervous.,Bold
I introduced myself at the career fair first before I felt fully ready.,Bold
I introduced myself at the career fair first when everyone else stayed quiet.,Bold
I entered the open mic with an original piece even though I was nervous.,Bold
I entered the open mic with an original piece before I felt fully ready.,Bold
I entered the open mic with an original piece when everyone else stayed quiet.,Bold
I applied for a selective research program even though I was nervous.,Bold
I applied for a selective research program before I felt fully ready.,Bold
I applied for a selective research program when everyone else stayed quiet.,Bold
I challenged a weak argument in seminar even though I was nervous.,Bold
I challenged a weak argument in seminar before I felt fully ready.,Bold
I challenged a weak argument in seminar when everyone else stayed quiet.,Bold
I started a conversation with a guest alum even though I was nervous.,Bold
I started a conversation with a guest alum before I felt fully ready.,Bold
I started a conversation with a guest alum when everyone else stayed quiet.,Bold
I submitted my art to the gallery show even though I was nervous.,Bold
I submitted my art to the gallery show before I felt fully ready.,Bold
I submitted my art to the gallery show when everyone else stayed quiet.,Bold
I tried out for the varsity practice squad even though I was nervous.,Bold
I tried out for the varsity practice squad before I felt fully ready.,Bold
I tried out for the varsity practice squad when everyone else stayed quiet.,Bold
Iâ€™m the kind of student who likes to build the idea with other people and share the win.,Collaborative
Iâ€™m the kind of student who likes to mix everyoneâ€™s strengths into one better outcome.,Collaborative
Iâ€™m the kind of student who likes to work through drafts together instead of guarding my part.,Collaborative
Iâ€™m the kind of student who likes to listen closely and add my piece without taking over.,Collaborative
Iâ€™m the kind of student who likes to turn different opinions into one usable plan.,Collaborative
Iâ€™m the kind of student who likes to co-create something better than I would make alone.,Collaborative
Iâ€™m the kind of student who likes to make group work feel like shared ownership.,Collaborative
I get weirdly motivated when I can build the idea with other people and share the win.,Collaborative
I get weirdly motivated when I can mix everyoneâ€™s strengths into one better outcome.,Collaborative
I get weirdly motivated when I can work through drafts together instead of guarding my part.,Collaborative
I get weirdly motivated when I can listen closely and add my piece without taking over.,Collaborative
I get weirdly motivated when I can turn different opinions into one usable plan.,Collaborative
I get weirdly motivated when I can co-create something better than I would make alone.,Collaborative
I get weirdly motivated when I can make group work feel like shared ownership.,Collaborative
My friends know Iâ€™ll probably build the idea with other people and share the win before I call it done.,Collaborative
My friends know Iâ€™ll probably mix everyoneâ€™s strengths into one better outcome before I call it done.,Collaborative
My friends know Iâ€™ll probably work through drafts together instead of guarding my part before I call it done.,Collaborative
My friends know Iâ€™ll probably listen closely and add my piece without taking over before I call it done.,Collaborative
My friends know Iâ€™ll probably turn different opinions into one usable plan before I call it done.,Collaborative
My friends know Iâ€™ll probably co-create something better than I would make alone before I call it done.,Collaborative
My friends know Iâ€™ll probably make group work feel like shared ownership before I call it done.,Collaborative
I feel most useful on campus when I can build the idea with other people and share the win.,Collaborative
I feel most useful on campus when I can mix everyoneâ€™s strengths into one better outcome.,Collaborative
I feel most useful on campus when I can work through drafts together instead of guarding my part.,Collaborative
I feel most useful on campus when I can listen closely and add my piece without taking over.,Collaborative
I feel most useful on campus when I can turn different opinions into one usable plan.,Collaborative
I feel most useful on campus when I can co-create something better than I would make alone.,Collaborative
I feel most useful on campus when I can make group work feel like shared ownership.,Collaborative
Give me a free afternoon and Iâ€™ll usually build the idea with other people and share the win.,Collaborative
Give me a free afternoon and Iâ€™ll usually mix everyoneâ€™s strengths into one better outcome.,Collaborative
Give me a free afternoon and Iâ€™ll usually work through drafts together instead of guarding my part.,Collaborative
Give me a free afternoon and Iâ€™ll usually listen closely and add my piece without taking over.,Collaborative
Give me a free afternoon and Iâ€™ll usually turn different opinions into one usable plan.,Collaborative
Give me a free afternoon and Iâ€™ll usually co-create something better than I would make alone.,Collaborative
Give me a free afternoon and Iâ€™ll usually make group work feel like shared ownership.,Collaborative
Iâ€™m happiest in college when I get to build the idea with other people and share the win.,Collaborative
Iâ€™m happiest in college when I get to mix everyoneâ€™s strengths into one better outcome.,Collaborative
Iâ€™m happiest in college when I get to work through drafts together instead of guarding my part.,Collaborative
Iâ€™m happiest in college when I get to listen closely and add my piece without taking over.,Collaborative
Iâ€™m happiest in college when I get to turn different opinions into one usable plan.,Collaborative
Iâ€™m happiest in college when I get to co-create something better than I would make alone.,Collaborative
Iâ€™m happiest in college when I get to make group work feel like shared ownership.,Collaborative
I usually notice chances to build the idea with other people and share the win around classes or clubs.,Collaborative
I usually notice chances to mix everyoneâ€™s strengths into one better outcome around classes or clubs.,Collaborative
I usually notice chances to work through drafts together instead of guarding my part around classes or clubs.,Collaborative
I usually notice chances to listen closely and add my piece without taking over around classes or clubs.,Collaborative
I usually notice chances to turn different opinions into one usable plan around classes or clubs.,Collaborative
I usually notice chances to co-create something better than I would make alone around classes or clubs.,Collaborative
I usually notice chances to make group work feel like shared ownership around classes or clubs.,Collaborative
Iâ€™m into situations where I can build the idea with other people and share the win.,Collaborative
Iâ€™m into situations where I can mix everyoneâ€™s strengths into one better outcome.,Collaborative
Iâ€™m into situations where I can work through drafts together instead of guarding my part.,Collaborative
Iâ€™m into situations where I can listen closely and add my piece without taking over.,Collaborative
Iâ€™m into situations where I can turn different opinions into one usable plan.,Collaborative
Iâ€™m into situations where I can co-create something better than I would make alone.,Collaborative
Iâ€™m into situations where I can make group work feel like shared ownership.,Collaborative
"On a good weekend, Iâ€™ll find some reason to build the idea with other people and share the win.",Collaborative
"On a good weekend, Iâ€™ll find some reason to mix everyoneâ€™s strengths into one better outcome.",Collaborative
"On a good weekend, Iâ€™ll find some reason to work through drafts together instead of guarding my part.",Collaborative
"On a good weekend, Iâ€™ll find some reason to listen closely and add my piece without taking over.",Collaborative
"On a good weekend, Iâ€™ll find some reason to turn different opinions into one usable plan.",Collaborative
"On a good weekend, Iâ€™ll find some reason to co-create something better than I would make alone.",Collaborative
"On a good weekend, Iâ€™ll find some reason to make group work feel like shared ownership.",Collaborative
I like being the person who can build the idea with other people and share the win without making it a big deal.,Collaborative
I like being the person who can mix everyoneâ€™s strengths into one better outcome without making it a big deal.,Collaborative
I like being the person who can work through drafts together instead of guarding my part without making it a big deal.,Collaborative
I like being the person who can listen closely and add my piece without taking over without making it a big deal.,Collaborative
I like being the person who can turn different opinions into one usable plan without making it a big deal.,Collaborative
I like being the person who can co-create something better than I would make alone without making it a big deal.,Collaborative
I like being the person who can make group work feel like shared ownership without making it a big deal.,Collaborative
I co-wrote the grant proposal with two club officers instead of guarding my own part.,Collaborative
I co-wrote the grant proposal with two club officers during the group work session.,Collaborative
I co-wrote the grant proposal with two club officers so the final version felt shared.,Collaborative
I shared design drafts with the whole event crew instead of guarding my own part.,Collaborative
I shared design drafts with the whole event crew during the group work session.,Collaborative
I shared design drafts with the whole event crew so the final version felt shared.,Collaborative
I combined everyoneâ€™s lab notes into one report instead of guarding my own part.,Collaborative
I combined everyoneâ€™s lab notes into one report during the group work session.,Collaborative
I combined everyoneâ€™s lab notes into one report so the final version felt shared.,Collaborative
I built the playlist with suggestions from the floor instead of guarding my own part.,Collaborative
I built the playlist with suggestions from the floor during the group work session.,Collaborative
I built the playlist with suggestions from the floor so the final version felt shared.,Collaborative
I worked beside volunteers during cleanup instead of guarding my own part.,Collaborative
I worked beside volunteers during cleanup during the group work session.,Collaborative
I worked beside volunteers during cleanup so the final version felt shared.,Collaborative
I merged three slide sections into one flow instead of guarding my own part.,Collaborative
I merged three slide sections into one flow during the group work session.,Collaborative
I merged three slide sections into one flow so the final version felt shared.,Collaborative
I paired with a classmate to debug our code instead of guarding my own part.,Collaborative
I paired with a classmate to debug our code during the group work session.,Collaborative
I paired with a classmate to debug our code so the final version felt shared.,Collaborative
I planned the dance routine with the full group instead of guarding my own part.,Collaborative
I planned the dance routine with the full group during the group work session.,Collaborative
I planned the dance routine with the full group so the final version felt shared.,Collaborative
I split filming roles across the media team instead of guarding my own part.,Collaborative
I split filming roles across the media team during the group work session.,Collaborative
I split filming roles across the media team so the final version felt shared.,Collaborative
I created the fundraiser menu with other students instead of guarding my own part.,Collaborative
I created the fundraiser menu with other students during the group work session.,Collaborative
I created the fundraiser menu with other students so the final version felt shared.,Collaborative
Iâ€™m the kind of student who likes to catch the tiny mistake before it turns into a bigger issue.,Detail-Oriented
"Iâ€™m the kind of student who likes to check names, dates, links, and formatting twice.",Detail-Oriented
Iâ€™m the kind of student who likes to notice the small mismatch everyone else skipped.,Detail-Oriented
Iâ€™m the kind of student who likes to finish things carefully instead of rushing the last inch.,Detail-Oriented
Iâ€™m the kind of student who likes to make sure the final version is clean and accurate.,Detail-Oriented
"Iâ€™m the kind of student who likes to spot the missing citation, label, or decimal point.",Detail-Oriented
Iâ€™m the kind of student who likes to tune little details until the result feels right.,Detail-Oriented
I get weirdly motivated when I can catch the tiny mistake before it turns into a bigger issue.,Detail-Oriented
"I get weirdly motivated when I can check names, dates, links, and formatting twice.",Detail-Oriented
I get weirdly motivated when I can notice the small mismatch everyone else skipped.,Detail-Oriented
I get weirdly motivated when I can finish things carefully instead of rushing the last inch.,Detail-Oriented
I get weirdly motivated when I can make sure the final version is clean and accurate.,Detail-Oriented
"I get weirdly motivated when I can spot the missing citation, label, or decimal point.",Detail-Oriented
I get weirdly motivated when I can tune little details until the result feels right.,Detail-Oriented
My friends know Iâ€™ll probably catch the tiny mistake before it turns into a bigger issue before I call it done.,Detail-Oriented
"My friends know Iâ€™ll probably check names, dates, links, and formatting twice before I call it done.",Detail-Oriented
My friends know Iâ€™ll probably notice the small mismatch everyone else skipped before I call it done.,Detail-Oriented
My friends know Iâ€™ll probably finish things carefully instead of rushing the last inch before I call it done.,Detail-Oriented
My friends know Iâ€™ll probably make sure the final version is clean and accurate before I call it done.,Detail-Oriented
"My friends know Iâ€™ll probably spot the missing citation, label, or decimal point before I call it done.",Detail-Oriented
My friends know Iâ€™ll probably tune little details until the result feels right before I call it done.,Detail-Oriented
I feel most useful on campus when I can catch the tiny mistake before it turns into a bigger issue.,Detail-Oriented
"I feel most useful on campus when I can check names, dates, links, and formatting twice.",Detail-Oriented
I feel most useful on campus when I can notice the small mismatch everyone else skipped.,Detail-Oriented
I feel most useful on campus when I can finish things carefully instead of rushing the last inch.,Detail-Oriented
I feel most useful on campus when I can make sure the final version is clean and accurate.,Detail-Oriented
"I feel most useful on campus when I can spot the missing citation, label, or decimal point.",Detail-Oriented
I feel most useful on campus when I can tune little details until the result feels right.,Detail-Oriented
Give me a free afternoon and Iâ€™ll usually catch the tiny mistake before it turns into a bigger issue.,Detail-Oriented
"Give me a free afternoon and Iâ€™ll usually check names, dates, links, and formatting twice.",Detail-Oriented
Give me a free afternoon and Iâ€™ll usually notice the small mismatch everyone else skipped.,Detail-Oriented
Give me a free afternoon and Iâ€™ll usually finish things carefully instead of rushing the last inch.,Detail-Oriented
Give me a free afternoon and Iâ€™ll usually make sure the final version is clean and accurate.,Detail-Oriented
"Give me a free afternoon and Iâ€™ll usually spot the missing citation, label, or decimal point.",Detail-Oriented
Give me a free afternoon and Iâ€™ll usually tune little details until the result feels right.,Detail-Oriented
Iâ€™m happiest in college when I get to catch the tiny mistake before it turns into a bigger issue.,Detail-Oriented
"Iâ€™m happiest in college when I get to check names, dates, links, and formatting twice.",Detail-Oriented
Iâ€™m happiest in college when I get to notice the small mismatch everyone else skipped.,Detail-Oriented
Iâ€™m happiest in college when I get to finish things carefully instead of rushing the last inch.,Detail-Oriented
Iâ€™m happiest in college when I get to make sure the final version is clean and accurate.,Detail-Oriented
"Iâ€™m happiest in college when I get to spot the missing citation, label, or decimal point.",Detail-Oriented
Iâ€™m happiest in college when I get to tune little details until the result feels right.,Detail-Oriented
I usually notice chances to catch the tiny mistake before it turns into a bigger issue around classes or clubs.,Detail-Oriented
"I usually notice chances to check names, dates, links, and formatting twice around classes or clubs.",Detail-Oriented
I usually notice chances to notice the small mismatch everyone else skipped around classes or clubs.,Detail-Oriented
I usually notice chances to finish things carefully instead of rushing the last inch around classes or clubs.,Detail-Oriented
I usually notice chances to make sure the final version is clean and accurate around classes or clubs.,Detail-Oriented
"I usually notice chances to spot the missing citation, label, or decimal point around classes or clubs.",Detail-Oriented
I usually notice chances to tune little details until the result feels right around classes or clubs.,Detail-Oriented
Iâ€™m into situations where I can catch the tiny mistake before it turns into a bigger issue.,Detail-Oriented
"Iâ€™m into situations where I can check names, dates, links, and formatting twice.",Detail-Oriented
Iâ€™m into situations where I can notice the small mismatch everyone else skipped.,Detail-Oriented
Iâ€™m into situations where I can finish things carefully instead of rushing the last inch.,Detail-Oriented
Iâ€™m into situations where I can make sure the final version is clean and accurate.,Detail-Oriented
"Iâ€™m into situations where I can spot the missing citation, label, or decimal point.",Detail-Oriented
Iâ€™m into situations where I can tune little details until the result feels right.,Detail-Oriented
"On a good weekend, Iâ€™ll find some reason to catch the tiny mistake before it turns into a bigger issue.",Detail-Oriented
"On a good weekend, Iâ€™ll find some reason to check names, dates, links, and formatting twice.",Detail-Oriented
"On a good weekend, Iâ€™ll find some reason to notice the small mismatch everyone else skipped.",Detail-Oriented
"On a good weekend, Iâ€™ll find some reason to finish things carefully instead of rushing the last inch.",Detail-Oriented
"On a good weekend, Iâ€™ll find some reason to make sure the final version is clean and accurate.",Detail-Oriented
"On a good weekend, Iâ€™ll find some reason to spot the missing citation, label, or decimal point.",Detail-Oriented
"On a good weekend, Iâ€™ll find some reason to tune little details until the result feels right.",Detail-Oriented
I like being the person who can catch the tiny mistake before it turns into a bigger issue without making it a big deal.,Detail-Oriented
"I like being the person who can check names, dates, links, and formatting twice without making it a big deal.",Detail-Oriented
I like being the person who can notice the small mismatch everyone else skipped without making it a big deal.,Detail-Oriented
I like being the person who can finish things carefully instead of rushing the last inch without making it a big deal.,Detail-Oriented
I like being the person who can make sure the final version is clean and accurate without making it a big deal.,Detail-Oriented
"I like being the person who can spot the missing citation, label, or decimal point without making it a big deal.",Detail-Oriented
I like being the person who can tune little details until the result feels right without making it a big deal.,Detail-Oriented
I caught a misspelled donor name before anything got printed.,Detail-Oriented
I caught a misspelled donor name during the final review.,Detail-Oriented
I caught a misspelled donor name after everyone else said it looked fine.,Detail-Oriented
I checked every citation against the source before anything got printed.,Detail-Oriented
I checked every citation against the source during the final review.,Detail-Oriented
I checked every citation against the source after everyone else said it looked fine.,Detail-Oriented
I fixed the decimal places in our lab table before anything got printed.,Detail-Oriented
I fixed the decimal places in our lab table during the final review.,Detail-Oriented
I fixed the decimal places in our lab table after everyone else said it looked fine.,Detail-Oriented
I noticed the QR code was slightly cropped before anything got printed.,Detail-Oriented
I noticed the QR code was slightly cropped during the final review.,Detail-Oriented
I noticed the QR code was slightly cropped after everyone else said it looked fine.,Detail-Oriented
I proofread the event program twice before anything got printed.,Detail-Oriented
I proofread the event program twice during the final review.,Detail-Oriented
I proofread the event program twice after everyone else said it looked fine.,Detail-Oriented
I aligned every poster title before printing before anything got printed.,Detail-Oriented
I aligned every poster title before printing during the final review.,Detail-Oriented
I aligned every poster title before printing after everyone else said it looked fine.,Detail-Oriented
I found one missing waiver form before anything got printed.,Detail-Oriented
I found one missing waiver form during the final review.,Detail-Oriented
I found one missing waiver form after everyone else said it looked fine.,Detail-Oriented
I corrected the date on the volunteer schedule before anything got printed.,Detail-Oriented
I corrected the date on the volunteer schedule during the final review.,Detail-Oriented
I corrected the date on the volunteer schedule after everyone else said it looked fine.,Detail-Oriented
I checked the audio levels before recording before anything got printed.,Detail-Oriented
I checked the audio levels before recording during the final review.,Detail-Oriented
I checked the audio levels before recording after everyone else said it looked fine.,Detail-Oriented
I spotted a duplicate row in the dataset before anything got printed.,Detail-Oriented
I spotted a duplicate row in the dataset during the final review.,Detail-Oriented
I spotted a duplicate row in the dataset after everyone else said it looked fine.,Detail-Oriented
"Iâ€™m the kind of student who likes to choose the move that helps most later, not just right now.",Strategic
Iâ€™m the kind of student who likes to think three steps ahead before committing my time.,Strategic
Iâ€™m the kind of student who likes to pick priorities based on the bigger goal.,Strategic
Iâ€™m the kind of student who likes to turn a long semester into milestones and checkpoints.,Strategic
Iâ€™m the kind of student who likes to decide what not to do so the important thing wins.,Strategic
Iâ€™m the kind of student who likes to connect todayâ€™s work to where I want to be next year.,Strategic
Iâ€™m the kind of student who likes to look at the whole board before making a move.,Strategic
"I get weirdly motivated when I can choose the move that helps most later, not just right now.",Strategic
I get weirdly motivated when I can think three steps ahead before committing my time.,Strategic
I get weirdly motivated when I can pick priorities based on the bigger goal.,Strategic
I get weirdly motivated when I can turn a long semester into milestones and checkpoints.,Strategic
I get weirdly motivated when I can decide what not to do so the important thing wins.,Strategic
I get weirdly motivated when I can connect todayâ€™s work to where I want to be next year.,Strategic
I get weirdly motivated when I can look at the whole board before making a move.,Strategic
"My friends know Iâ€™ll probably choose the move that helps most later, not just right now before I call it done.",Strategic
My friends know Iâ€™ll probably think three steps ahead before committing my time before I call it done.,Strategic
My friends know Iâ€™ll probably pick priorities based on the bigger goal before I call it done.,Strategic
My friends know Iâ€™ll probably turn a long semester into milestones and checkpoints before I call it done.,Strategic
My friends know Iâ€™ll probably decide what not to do so the important thing wins before I call it done.,Strategic
My friends know Iâ€™ll probably connect todayâ€™s work to where I want to be next year before I call it done.,Strategic
My friends know Iâ€™ll probably look at the whole board before making a move before I call it done.,Strategic
"I feel most useful on campus when I can choose the move that helps most later, not just right now.",Strategic
I feel most useful on campus when I can think three steps ahead before committing my time.,Strategic
I feel most useful on campus when I can pick priorities based on the bigger goal.,Strategic
I feel most useful on campus when I can turn a long semester into milestones and checkpoints.,Strategic
I feel most useful on campus when I can decide what not to do so the important thing wins.,Strategic
I feel most useful on campus when I can connect todayâ€™s work to where I want to be next year.,Strategic
I feel most useful on campus when I can look at the whole board before making a move.,Strategic
"Give me a free afternoon and Iâ€™ll usually choose the move that helps most later, not just right now.",Strategic
Give me a free afternoon and Iâ€™ll usually think three steps ahead before committing my time.,Strategic
Give me a free afternoon and Iâ€™ll usually pick priorities based on the bigger goal.,Strategic
Give me a free afternoon and Iâ€™ll usually turn a long semester into milestones and checkpoints.,Strategic
Give me a free afternoon and Iâ€™ll usually decide what not to do so the important thing wins.,Strategic
Give me a free afternoon and Iâ€™ll usually connect todayâ€™s work to where I want to be next year.,Strategic
Give me a free afternoon and Iâ€™ll usually look at the whole board before making a move.,Strategic
"Iâ€™m happiest in college when I get to choose the move that helps most later, not just right now.",Strategic
Iâ€™m happiest in college when I get to think three steps ahead before committing my time.,Strategic
Iâ€™m happiest in college when I get to pick priorities based on the bigger goal.,Strategic
Iâ€™m happiest in college when I get to turn a long semester into milestones and checkpoints.,Strategic
Iâ€™m happiest in college when I get to decide what not to do so the important thing wins.,Strategic
Iâ€™m happiest in college when I get to connect todayâ€™s work to where I want to be next year.,Strategic
Iâ€™m happiest in college when I get to look at the whole board before making a move.,Strategic
"I usually notice chances to choose the move that helps most later, not just right now around classes or clubs.",Strategic
I usually notice chances to think three steps ahead before committing my time around classes or clubs.,Strategic
I usually notice chances to pick priorities based on the bigger goal around classes or clubs.,Strategic
I usually notice chances to turn a long semester into milestones and checkpoints around classes or clubs.,Strategic
